ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class
8,0.006539,0.002797,6,1.01,4.06,0.148371,0.003137,2.02,0.007146,8.77321,0.000513,2.02,3.03,1,0,0,72,0.004232,3.05,0.25187,0,0,7.22,7,240,2,23,2,4,0,0,253,0,89,0.011845,0.008398,0.011641,4.05,3.63,11,7.17,14,0,13,0,1.01,0,5.07,0.027524,2.03,6,0.00432,0.004949,0.011953,39,14,0.007976,7.68,0.046619,0.007671,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,1,41,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,3.03,0,0,0.010398,0,9,1,0,0,0,0,clean
3,0.005602,0,3,0,1.01,0.172816,0.00263,0,0.004363,8.77244,0,2.03,3.07,3,0,0,42,0.004765,1.01,0.371672,0,0,4.24,8,129,0,10,2,2,0,0,45,0,76,0.007914,0.002742,0.007852,2.03,3.42,10,4.39,4,0,1,0,2.03,0,2.03,0.080792,4.07,3,0.008456,0.013377,0.008268,21,6,0.008032,4.85,0.177843,0.00749,clean
0,0,0.001529,1,0,0,0.015829,0,1.01,0,2.1402,0,0,0,0,0,0,1,0,0,0.060482,0,0,0,3,19,0,3,2,1,0,0,3,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,1.01,0.006234,3.06,1,0,0.010398,0,19,2,0.001526,0,0.007828,0,clean
0,0,0,0,0,0,0.003102,0,0,0,1.45008,0,0,0,0,0,0,3,0,0,0.034425,0,0,0,2,10,0,4,2,1,0,0,6,0,6,0,0,0,1.01,0,3,1.01,1,0,1,0,0,0,1.01,0.002148,4.07,0,0.003144,0.013377,0.002984,21,4,0.003648,0,0.000188,0,clean
0,0,0,1,0,0,0.001677,0,0,0,1.18716,0,0,0,0,0,0,18,0,0,0.048688,0,0,0,4,81,10,3,4,1,0,0,3,0,24,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0.010376,1.01,1,0,0.01201,0,24,2,0,0,0.041747,0,clean
0,0,0,5,0,0,0.027103,0,0,0,3.57285,0,0,0,0,0,0,6,0,0,0.107049,0,0,1.01,3,44,1,3,3,1,0,1.01,3,0,11,0.002622,0,0.002488,0,0,4,0,3,0,3,0,0,0.001152,0,0.013063,4.12,5,0,0.011745,0,49,3,0,1.03,0.028769,0,clean
0,0,0,2,0,0,0.033651,0,0,0,5.50819,0,0,0,0,0,0,6,0,0,0.271872,0,0,0,3,20,0,5,1,2,0,0,10,0,11,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0.068771,3.03,2,0,0.010398,0,9,4,0,0,0.157142,0,clean
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,2,173,0,17,1,2,0,0,136,0,68,0,0,0,0,0,4,0,40,0,40,0,0,0,0,0,3.03,0,0,0.010398,0,9,3,0,0,0,0,clean
1,0,0,2,0,0,0.001376,0,0,0,1.54522,0,0,0,11,0,0,41,0,0,0.089145,0,0,0,8,238,0,7,2,1,0,0,21,0,52,0,0,0,0,0,9,1.02,11,0,0,0,0,0,0,0.027315,0,2,0,0,0.011224,11,4,0,0,0.096226,0,clean
0,0,0,1,0,0,0.001264,0,0,0,1.09884,0,0,0,0,0,0,1,0,0,0.029128,0,0,0,0,3,0,1,1,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.002528,5.07,1,0,0.038662,0,27,1,0,0,0.001572,0,clean
0,0,0.001793,3,0,0,0.061952,0,1.01,0,4.67365,0,0,0,0,0,0,5,0,0,0.131351,0,0,0,3,21,0,4,1,4,0,0,6,0,18,0,0,0.001201,0,0,7,1.01,2,0,2,0,0,0,1.01,0.013457,2.02,3,0,0.00831,0.000778,9,4,0.001851,1.01,0.01787,0,clean
12,0,0,1,0,0,0.000833,0,0,0,1.35264,0,0,0,0,0,0,140,0,0,0.101164,0,0,0,1,877,6,13,2,0,0,0,78,0,85,0,0,0,0,0,1,0,18,0,18,0,0,0,0,0.035057,0,1,0,0,0,35,1,0,0,0.099579,0,clean
11,0,0.002624,3,0,0,0.078893,0,2.02,0,6.53022,0,0,0,21,0,0,179,0,0,0.225197,0,0,2.02,13,574,39,32,1,3,0,0,496,0,177,0.017349,0,0.019951,3.03,0,15,2.02,40,0,19,0,0,0,5.05,0.042617,3.03,3,0.025699,0.010398,0.022086,9,17,0.022858,2.06,0.114191,0,clean
0,0,0.001066,0,0,0,0.003912,0,1.01,0,1.64243,0,0,0,2,1,0,1,0,0,0.041874,0,0,0,0,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1.01,0.003252,3.06,0,0,0.010398,0,18,1,0.001052,0,0.001163,0,clean
0,0,0.003198,2,0,0,0.020868,0,1.01,0,4.2341,0,0,0,0,0,0,4,0,0,0.170244,0,0,1.01,3,17,1,2,3,11,0,0,1,0,6,0.001616,0,0.01896,1.02,0,14,2.02,0,0,0,0,0,0,2.03,0.038533,5.05,2,0.00273,0.024375,0.02121,16,2,0.005711,2.04,0.106043,0,clean
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1.04,8,40,0,2,1,0,0,0,1,0,26,0.00031,0,0.000543,1.02,0,8,1.09,1,0,0,0,0,0,1.02,0,3.03,0,0.000395,0.010398,0.000615,9,1,0.000496,1.12,0,0,clean
0,0,0,1,0,0,0.014522,0,0,0,0.938338,0,0,0,0,0,0,8,0,0,0.044092,0,0,0,1,71,0,2,1,1,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.011186,0,1,0,0,0,10,2,0,0,0.044749,0,buggy
1,0,0.002028,0,0,0,0.026554,0,2.04,0,4.07967,0,0,0,0,0,0,12,0,0,0.099578,0,0,0,5,40,0,7,1,2,0,0,21,0,24,0,0,0.000507,2.02,0,7,0,1,0,1,0,0,0,4.06,0.006822,3.03,0,0.005046,0.010398,0,9,6,0.006877,1.01,0.001457,0,clean
0,0.002984,0,2,1.01,1.01,0.018996,0.003137,0,0,4.52366,0.001468,0,1.02,1,0,0,5,0,0,0.12928,0,0,1.02,4,18,2,4,2,1,0,0,6,0,11,0.003155,0.002785,0.003064,2.03,1.05,5,1.05,1,0,0,0,1.02,0,2.03,0.014082,2.03,2,0.004754,0.004949,0.002921,39,4,0.00453,1.07,0.024729,0.003155,clean
2,0.00236,0.003198,32,2.02,7.11,0.956908,0.006204,1.01,0.018975,26.0888,0.003908,1.02,1.04,10,2,0,6,0.002265,6.09,0.900412,1.01,0.027046,1.06,2,22,5,4,3,1,0.013868,1.01,6,5.07,18,0.002871,0.020799,0.002644,1.02,1.06,3,1.18,26,0,16,0,1.02,0.00165,1.03,0.158873,13.39,32,0.003733,0.05882,0.002861,78,2,0.003525,1.22,0.365193,0.002862,buggy
8,0,0,5,0,1.01,0.537444,0,0,0.001254,12.9419,0,0,0,0,0,0,36,0,1.01,0.330283,0,0,1.01,9,147,0,15,3,1,0,1.01,105,0,72,0.002871,0.001367,0.003737,2.02,0,10,2.06,8,0,8,0,0,0.00406,2.02,0.027018,4.04,5,0.004457,0.013377,0.003963,17,7,0.004879,2.09,0.02595,0,clean
1,0,0,0,0,0,0.012992,0,0,0,1.43177,0,0,0,0,0,0,6,0,0,0.03126,0,0,0,5,28,0,2,1,0,0,0,1,0,14,0,0,0.017307,3.03,0,5,1.01,0,0,0,0,0,0,3.03,0.001468,3.03,0,0.02407,0.010398,0.019225,9,1,0.018382,1.01,0.000009,0,clean
1,0.002881,0,2,0,0,0.004311,0.003231,0,0,2.35,0,0,1.01,0,0,0,13,0,0,0.074005,0,0,1.02,3,39,0,8,3,0,0,0,28,0,19,0.002933,0,0.002887,0,1.07,3,1.03,2,0,0,0,1.01,0,0,0.009963,3.05,2,0,0.01129,0.002984,22,7,0,1.04,0.025429,0.003334,clean
1,0.00154,0,3,1.01,2.02,0.041505,0.001637,0,0,5.6765,0.00085,0,1.01,1,0,0,11,0,0,0.155688,0,0,1.01,7,40,2,7,2,1,0,0,21,0,31,0.001624,0.002289,0.004175,2.03,1.06,8,3.08,5,0,3,0,1.01,0,2.03,0.01487,2.03,3,0.002416,0.004949,0.00391,39,6,0.003421,3.07,0.014557,0.001773,clean
0,0,0,1,0,0,0.013807,0,0,0,3.28866,0,0,0,0,0,0,3,0,0,0.087698,0,0,0,3,10,2,3,2,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.007742,2.03,1,0,0.004949,0,39,2,0,0,0.005271,0,clean
0,0,0,0,0,0,0.003912,0,0,0,1.64243,0,0,0,1,0,0,2,0,0,0.041874,0,0.000796,0,6,23,2,2,1,1,0,0,1,2.02,11,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0.003252,11.18,0,0,0.022421,0,31,1,0,0,0.001163,0,clean
0,0.026057,0.03915,1,0,0,0.033171,0.029129,1.02,0,1.23854,0,0,1.01,8,0,0,4,0,0,0.145898,0,0,1.02,0,13,0,4,1,0,0,0,6,0,5,0.030266,0,0.03001,0,1.03,0,1.01,8,0,0,0,1.01,0,1.02,0.051922,3.03,1,0,0.010398,0.030608,9,4,0.037887,1.04,0.106899,0.031012,clean
3,0.002292,0.04347,6,0,3.08,0.124537,0.000691,3.03,0.002973,6.29405,0,0,2.03,0,5,0,55,0,2.02,0.289447,2.02,0,4.08,11,177,0,17,1,6,0.002658,0,136,0,115,0.006103,0.00345,0.008721,3.03,2.45,17,4.32,20,0,9,0,1.02,0,6.06,0.067275,3.04,6,0.022943,0.009428,0.008123,19,9,0.060897,5.29,0.131668,0.003169,clean
0,0.004807,0,5,2.02,2.02,0.032004,0.00121,0,0,7.31651,0.00663,0,2.02,9,0,0,10,0,0,0.237557,0,0,3.09,0,38,0,3,1,1,0,0,3,0,4,0.016914,0.013707,0.018189,0,2.03,1,2.03,9,0,0,0,1.01,0,0,0.039384,3.03,5,0,0.010398,0.005827,9,1,0,4.29,0.10427,0.00651,buggy
0,0,0.003752,6,1.01,1.01,0.036749,0,2.02,0,8.26464,0.000876,0,0,7,0,0,26,0,0,0.264742,0,0,3.03,5,132,0,12,2,2,0,0,66,0,44,0.007238,0.001367,0.014074,1.01,0,7,3.03,15,0,8,0,0,0,3.03,0.038582,3.06,6,0.001077,0.010398,0.007943,24,4,0.004866,5.14,0.113436,0,clean
0,0,0,0,0,0,0.00427,0,0,0,1.03163,0,0,0,1,0,0,17,0,0,0.023183,0,0,0,3,57,0,4,1,2,0,0,6,0,26,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0.001205,7.14,0,0,0.041644,0,27,2,0,0,0.000022,0,clean
0,0.009289,0,2,0,0,0.001376,0,0,0,1.54522,0,0,1.01,10,0,0,31,0,0,0.089145,0,0,1.01,10,186,0,9,2,2,0,0,36,0,43,0.011247,0,0.011241,0,1.08,10,1.01,10,0,0,0,0,0,0,0.027315,1.01,2,0,0.004518,0.011224,15,2,0,1.03,0.096226,0.011041,clean
0,0,0,1,0,0,0.000518,0,0,0,0.792859,0,0,0,7,0,0,10,0,0,0.042456,0,0,0,2,42,0,7,2,2,0,0,21,0,12,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0.012267,0,1,0,0,0,13,5,0,0,0.045793,0,clean
0,0.00702,0.048609,6,0,2.03,0.307877,0.003439,4.07,0.005911,11.0402,0,2.02,4.07,0,0,0,10,0.003693,2.03,0.371815,0,0,4.15,2,36,1,7,3,19,0,0,21,0,17,0.008382,0.005768,0.02914,2.03,4.27,21,5.2,3,0,3,0,2.05,0,4.08,0.063458,5.05,6,0.006463,0.024375,0.028147,16,7,0.046356,6.41,0.170339,0.008496,clean
0,0,0,0,0,0,0.038769,0,0,0,3.99248,0,0,0,0,0,0,16,0,0,0.096463,0,0,1.01,6,50,0,11,1,2,0,0,55,0,39,0.000971,0,0.001033,3.04,0,8,1.02,4,0,4,0,0,0,3.04,0.006438,3.03,0,0.007292,0.010398,0.001035,9,10,0.007396,1.13,0.001373,0,clean
0,0.026057,0,1,0,0,0.000773,0,0,0,1.25985,0,0,1.01,0,0,0,2,0,0,0.101967,0,0,1.01,2,6,3,2,3,0,0,0,1,0,6,0.030266,0,0.03001,0,1.01,2,1.01,0,0,0,0,0,0,0,0.036499,0,1,0,0,0.030608,29,1,0,1.02,0.098009,0.031012,buggy
0,0,0,3,0,0,0.004875,0,0,0,3.87796,0,0,0,0,3,0,1,0,0,0.115313,0,0,0,0,3,0,5,1,4,0,0,10,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.013544,2.04,3,0,0.00831,0,18,5,0,0,0.025607,0,clean
0,0,0,2,0,0,0.002099,0,0,0,2.76004,0,0,0,0,0,0,4,0,0,0.137482,0,0,0,3,10,3,2,4,0,0,0,1,0,5,0,0,0,1.01,0,3,1.01,1,0,1,0,0,0,1.01,0.037532,1.01,2,0.020279,0.005149,0.019225,22,2,0.015089,0,0.115025,0,clean
0,0,0,0,0,0,0.004033,0,0,0,1.39276,0,0,0,0,0,0,10,0,0,0.032105,0,0.023233,0,4,27,2,6,3,2,0,0,15,1.02,17,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0.001819,4.12,0,0,0.038159,0,51,5,0,0,0.000073,0,clean
0,0,0,1,0,0,0.000518,0,0,0,0.792859,0,0,0,2,0,0,5,0,0,0.042456,0,0,0,1,13,0,5,2,1,0,0,10,0,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.012267,0,1,0,0,0,13,3,0,0,0.045793,0,clean
0,0,0.00381,1,0,0,0.001578,0,1.01,0,0.907447,0,0,0,0,0,0,20,0,0,0.034079,0,0,0,2,115,0,2,1,6,0,0,1,0,7,0,0,0,0,0,8,0,9,0,4,0,0,0,1.01,0.006335,0,1,0,0,0,9,2,0.004507,0,0.023931,0,clean
0,0.000782,0.00973,3,0,0,0.053387,0.000942,6.13,0,4.70913,0,1.01,1.02,0,1,0,18,0.000966,0,0.126392,1.01,0,1.02,1,63,0,11,1,28,0.001153,0,55,0,32,0.000971,0,0.001033,0,1.19,29,1.01,3,0,3,0,1.01,0,6.13,0.011817,3.06,3,0,0.010398,0.001035,18,9,0.009654,1.03,0.015885,0.000947,clean
0,0,0,1,0,0,0.000833,0,0,0,1.35264,0,0,0,6,0,0,2,0,0,0.101164,0,0,0,2,18,0,1,1,0,0,0,0,0,5,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0.035057,0,1,0,0,0,9,1,0,0,0.099579,0,clean
1,0,0.005266,0,0,0,0.047977,0.002654,2.03,0,5.87959,0,1.01,0,0,0,0,1,0.002571,0,0.161808,0,0.000869,0,8,11,5,1,2,0,0,0,0,1.01,9,0,0,0.002686,2.02,0,8,2.02,0,0,0,0,1.01,0,4.05,0.016575,3.03,0,0.002383,0.010398,0.002623,15,0,0.008599,2.02,0.030661,0,clean
10,0,0,1,0,0,0.000833,0,0,0,1.35264,0,0,0,0,0,0,130,0,0,0.101164,0,0,0,1,753,6,11,2,0,0,0,55,0,85,0,0,0,0,0,1,0,12,0,12,0,0,0,0,0.035057,0,1,0,0,0,35,1,0,0,0.099579,0,clean
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,12,98,0,7,1,2,0,0,21,0,58,0,0,0,2.02,0,14,0,1,0,1,0,0,0,2.02,0,3.03,0,0.004043,0.010398,0,9,6,0.003416,0,0,0,clean
0,0.00154,0,1,0,0,0.016319,0,0,0,3.28866,0,0,1.01,0,0,0,10,0,0,0.087698,0,0.001517,1.08,8,39,13,3,4,0,0,0,3,1.1,33,0.001624,0,0.001659,2.05,1.02,8,1.22,0,0,0,0,0,0,2.05,0.007742,2.08,1,0.006855,0.004949,0.001591,51,2,0.006924,1.25,0.005271,0.001773,clean
4,0.003606,0.004074,6,0,2.04,0.067616,0.002328,2.02,0.0018,8.72787,0,2.04,3.07,0,0,0,31,0.001928,2.04,0.280232,0,0.011783,4.19,3,129,9,15,2,0,0,0,105,2.02,34,0.015381,0.00226,0.017382,0,3.77,3,3.15,7,0,7,0,2.03,0,2.02,0.043102,5.06,6,0,0.013302,0.004001,37,7,0.0041,5.95,0.10439,0.003914,clean
0,0,0.03915,1,0,0,0.000518,0,1.01,0,0.792859,0,0,0,3,0,0,7,0,0,0.042456,0,0,0,3,37,0,6,2,0,0,0,15,0,22,0,0,0.03001,1.01,0,3,1.02,3,0,0,0,0,0,0,0.012267,0,1,0.03059,0,0.030608,14,6,0,1.02,0.045793,0,clean
26,0,0,9,0,0,0.598752,0,0,0,10.2371,0,0,0,7,0,0,334,0,0,0.456687,0,0.007058,6.75,2,1040,38,32,1,1,0,0,496,2.02,184,0.039497,0,0.039394,1.01,0,3,5.45,19,0,2,0,0,0,1.01,0.108996,3.03,9,0.03059,0.010398,0.00948,9,5,0.037887,7.69,0.266352,0,clean
0,0,0,0,0,0,0.003912,0,0,0,1.64243,0,0,0,0,0,0,38,0,0,0.041874,0,0,0,0,72,0,2,1,0,0,0,1,0,45,0,0,0,1.01,0,0,0,0,0,0,0,0,0,1.01,0.003252,3.03,0,0.001313,0.010398,0,9,2,0.00123,0,0.001163,0,clean
1,0,0.009202,3,0,0,0.050736,0,2.05,0,4.85274,0,0,0,0,0,0,8,0,0,0.208631,0,0,1.01,1,30,1,4,3,6,0,0,6,0,14,0.001148,0,0.018643,2.02,0,7,2.04,2,0,2,0,0,0,4.07,0.049631,3.03,3,0.02301,0.02032,0.020552,16,3,0.026498,2.04,0.154835,0,buggy
0,0,0,2,1.01,1.01,0.000684,0,0,0,1.15014,0.005861,0,0,1,2,0,1,0,0,0.067116,0,0,0,0,3,0,7,1,2,0,0,21,0,7,0,0.011968,0,0,0,2,0,1,0,0,0,0,0,0,0.02073,0,2,0,0,0,9,0,0,0,0.072263,0,clean
0,0.026057,0.041556,0,0,1.01,0.003912,0.029129,3.05,0,1.64243,0,0,1.03,0,3,0,10,0,0,0.041874,4.07,0,1.04,2,32,0,10,2,6,0.007198,0,45,0,19,0.030266,0.027312,0.03001,1.01,1.24,8,1.08,1,0,0,0,1.03,0,3.06,0.003252,5.08,0,0.03059,0.039276,0.030608,31,10,0.040463,1.14,0.001163,0.031012,clean
5,0,0,1,0,0,0.000833,0,0,0,1.35264,0,0,0,0,0,0,41,0,0,0.101164,0,0,0,1,265,6,6,2,0,0,0,15,0,23,0,0,0,0,0,1,0,7,0,7,0,0,0,0,0.035057,0,1,0,0,0,35,1,0,0,0.099579,0,clean
0,0,0,1,0,0,0.050861,0,0,0,3.2211,0,0,0,4,0,0,12,0,0,0.078161,0,0,0,3,44,0,5,1,3,0,0,10,0,14,0,0,0,0,0,6,0,6,0,2,0,0,0,0,0.005289,3.03,1,0,0.010398,0,9,0,0,0,0.001239,0,clean
0,0,0,3,0,0,0.058815,0,0,0.001173,6.7985,0,0,0,0,1,0,12,0,1.07,0.168035,1.01,0,0,10,97,0,7,2,1,0.001521,0,21,0,50,0,0,0.001033,3.04,0,10,1.06,7,0,0,0,0,0,3.04,0.012109,3.06,3,0.005057,0.010398,0.001035,24,7,0.005763,1.03,0.004518,0,clean
0,0,0,1,0,0,0.000518,0,0,0,0.792859,0,0,0,0,1,0,0,0,0,0.042456,0,0,0,0,0,0,4,1,1,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.012267,0,1,0,0,0,9,0,0,0,0.045793,0,clean
0,0.00118,0.042065,1,0,1.01,0.026277,0.000906,3.03,0.001197,3.23668,0,0,1.01,0,0,0,7,0,1.01,0.076141,0,0.023233,1.03,4,19,2,4,3,6,0,0,6,1.02,12,0.001224,0.001337,0.031243,1.02,1.03,10,1.06,1,0,1,0,1.01,0,4.05,0.004716,4.12,1,0.001195,0.038159,0.001166,49,3,0.042217,2.09,0.00095,0.001345,clean
0,0.002291,0,3,1.01,1.01,0.067703,0.002879,0,0.003209,4.85875,0.002182,0,1.01,3,0,0,3,0,1.02,3.41697,0,0.006243,1.01,2,9,13,4,2,1,0,0,6,2.02,9,0.002842,0.003041,0.002857,0,1.03,3,1.02,5,0,2,0,1.01,0,0,0.105557,3.03,3,0,0.011106,0.002903,35,3,0,1.03,0.21549,0.002744,clean
0,0,0,1,0,0,0.000798,0,0,0,1.23499,0,0,0,0,1,0,18,0,0,0.041582,0,0,0,8,55,3,8,4,0,0,0,28,0,41,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0.00634,1.01,1,0,0.027761,0,64,7,0,0,0.019457,0,clean
0,0,0,1,0,0,0.030605,0,0,0,4.40689,0,0,0,1,0,0,3,0,0,0.168217,0,0,0,8,26,0,2,3,1,0,0,1,0,19,0,0,0.017307,3.03,0,9,0,1,0,0,0,0,0,3.03,0.036837,3.03,1,0.02407,0.010398,0,12,2,0.018382,1.02,0.10098,0,clean
1,0.00154,0.001793,4,0,0,0.08657,0,1.01,0,4.52366,0,1.01,1.01,0,0,0,44,0.001287,0,0.12928,0,0,3.08,12,204,0,4,1,2,0,0,6,0,92,0.005982,0,0.005816,2.02,1.03,14,3.1,1,0,1,0,0,0,2.03,0.014082,2.02,4,0.005496,0.00831,0.005613,9,3,0.005376,3.29,0.024729,0.001773,clean
0,0,0,2,0,0,0.01037,0,0,0,3.41583,0,0,0,0,0,0,6,0,0,0.100314,0,0,1.01,3,22,3,5,4,0,0,0,10,0,12,0.003155,0,0,0,0,3,0,1,0,0,0,0,0,0,0.011663,3.09,2,0,0.036071,0,64,4,0,0,0.02347,0,clean
0,0.000161,0.03915,1,1.02,1.02,0.11059,0.000344,1.01,0,3.03811,0.000658,0,1.03,4,0,0,10,0,0,0.193159,0,0,1.03,12,50,0,7,1,2,0,0,21,0,36,0.000446,0.000668,0.000525,0,1.15,14,1.07,4,0,0,0,1.03,0,1.01,0.055918,2.02,1,0,0.00831,0.000654,9,7,0.037887,1.09,0.109104,0.000457,clean
33,0,0,1,0,0,0.000833,0,0,0,1.35264,0,0,0,0,0,0,262,0,0,0.101164,0,0,0,1,1501,6,34,2,0,0,0,561,0,137,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0.035057,0,1,0,0,0,35,1,0,0,0.099579,0,clean
0,0.027047,0.027318,4,0,0,0.433618,0.02982,11.15,0,12.5926,0,0,2.02,0,4,0,7,0,0,0.334176,1.01,0,2.02,2,22,0,13,1,27,0.006744,0,78,0,17,0.03147,0,0.031103,1.01,2.23,29,2.05,2,0,2,0,2.02,0,12.16,0.030253,3.06,4,0.03059,0.010398,0.031709,18,13,0.064436,2.07,0.035588,0.031807,buggy
0,0,0,0,0,0,0.003912,0,0,0,1.64243,0,0,0,0,0,0,1,0,0,0.041874,0,0.011783,0,0,3,9,2,2,1,0,0,1,2.02,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.003252,3.03,0,0,0.010398,0,26,2,0,0,0.001163,0,clean
0,0,0,0,0,0,0.012992,0,0,0,1.43177,0,0,0,0,0,0,6,0,0,0.03126,0,0,0,2,47,0,6,1,2,0,0,15,0,20,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0.001468,3.03,0,0,0.010398,0,9,0,0,0,0.000009,0,clean
0,0,0.00282,3,0,0,0.008041,0,2.02,0,4.00726,0,0,0,3,0,0,24,0,0,0.283052,0,0,0,3,90,0,3,1,5,0,0,3,0,29,0,0,0.03001,0,0,8,2.06,5,0,0,0,0,0,2.02,0.089233,7.14,3,0,0.041644,0.049832,27,2,0.002865,1.03,0.220501,0,clean
11,0,0,1,0,0,0.000833,0,0,0,1.35264,0,0,0,0,0,0,98,0,0,0.101164,0,0,0,1,540,6,12,2,0,0,0,66,0,59,0,0,0,0,0,1,0,11,0,11,0,0,0,0,0.035057,0,1,0,0,0,35,1,0,0,0.099579,0,clean
0,0,0,2,0,0,0.00435,0,0,0,1.38982,0,0,0,0,1,0,20,0,0,0.060151,0,0,0,5,63,0,8,1,2,0,0,28,0,31,0,0,0.006336,0,0,6,0,4,0,2,0,0,0,0,0.013912,0,2,0,0,0,16,8,0,1.03,0.053536,0,clean
0,0.040259,0.04646,6,0,0,0.017241,0.034572,3.06,0,4.73438,0,0,4.06,0,3,0,11,0,0,0.251368,0,0,4.06,4,31,0,12,1,15,0,0,66,0,28,0.048313,0,0.047123,1.01,4.51,19,5.15,0,0,0,0,4.06,0,4.07,0.070693,0,6,0.011413,0,0.05241,12,12,0.066272,4.18,0.231857,0.050309,clean
0,0,0,0,0,0,0.008181,0,0,0,2.67407,0,0,0,0,0,0,1,0,0,0.065057,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004457,7.14,0,0,0.041644,0,27,1,0,0,0.001185,0,clean
0,0,0,0,0,0,0.00427,0,0,0,1.03163,0,0,0,8,0,0,2,0,0,0.023183,0,0,0,0,9,0,3,1,2,0,0,3,0,4,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0.001205,3.03,0,0,0.010398,0,9,3,0,0,0.000022,0,clean
0,0,0,1,0,0,0.000518,0,0,0,0.792859,0,0,0,4,0,0,7,0,0,0.042456,0,0,0,2,32,0,5,2,1,0,0,10,0,9,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0.012267,0,1,0,0,0,13,5,0,0,0.045793,0,clean
0,0.001802,0,0,0,1.02,0.383604,0,0,0.001386,1.97962,0,2.02,2.02,0,0,0,44,0.001428,1.02,0.043934,0,0,3.14,2,216,1,3,3,2,0,0,3,0,8,0.013993,0.00108,0.032436,2.02,2.06,4,3.33,2,0,2,0,0,0,2.02,0.002187,5.05,0,0.00339,0.024375,0.003798,16,3,0.003268,5.82,0.000026,0.002335,clean
0,0.0008,0.009908,13,0,0,0.435033,0.000938,6.08,0,18.28,0,0,1.01,0,1,0,39,0,0,0.611578,0,0,3.03,5,189,0,23,1,3,0,0,253,0,84,0.004742,0,0.00633,2.02,1.23,8,2.04,10,0,0,0,1.01,0,8.1,0.099443,3.03,13,0.004914,0.010398,0.002232,9,19,0.015304,4.09,0.197629,0.000941,clean
