ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class
1,0,0,0,0,0,0.000136,0,0,0,1.45219,0,0,0,0,0,0,7,0,0,0.040996,0,0,0,3,27,0,3,1,1,0,0,3,0,16,0,0,0,1.03,0,4,1.03,2,0,2,0,0,0,1.03,0.004205,3.31,0,0.001686,0.010674,0.001085,31,2,0.00166,0,0.00508,0,clean
0,0,0.006874,4,0,0,0.001364,0,1.01,0,1.49003,0,0,0,0,0,0,5,0,0,0.121386,0,0,0,1,23,0,4,2,1,0,0,6,0,10,0,0,0,1.01,0,2,0,1,0,1,0,0,0,2.02,0.043518,1.1,4,0.009726,0.027723,0,22,1,0.019781,0,0.116244,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,9,0,4,2,1,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,1,0,0,0,0,clean
1,0,0,2,0,0,0.006625,0,0,0,2.38141,0,0,0,0,0,0,15,0,0,9.07779,0,0,0,0,69,0,9,1,1,0,0,36,0,19,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0.132656,0,2,0,0,0,9,8,0,0,0.205382,0,clean
0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,9,51,0,8,1,4,0,0,28,0,29,0,0.023737,0,0,0,13,0,6,1,3,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,clean
0,0,0,0,0,0,0.000575,0,0,0,1.23001,0,0,0,0,0,0,3,0,0,0.029748,0,0,0,0,14,0,2,1,2,0,0,1,0,7,0,0,0,2.02,0,2,0,1,0,1,0,0,0,2.02,0.001969,0,1,0.006913,0,0,0,2,0.006571,0,0.000264,0,clean
0,0,0.009307,5,0,0,0.006046,0,2.04,0.003264,4.88878,0,0,0,0,1,0,5,0,1.02,9.22338,2.02,0,1.07,0,15,0,6,1,2,0.007574,0,15,0,6,0.002922,0,0.002936,1.03,0,2,1.1,2,5,2,0,0,0,2.07,0.166327,1.01,8,0.003409,0.005924,0.003043,9,6,0.009715,1.41,0.29442,0,clean
3,0.007456,0.00198,28,0,5.13,0.29526,0.002596,1.01,0.014033,29.7095,0,1.02,4.08,0,0,1,34,0.0009,4.13,9.98163,0,0,7.22,23,431,1,17,2,1,0,0,136,0,109,0.013386,0.015137,0.038251,8.17,5,24,9.73,14,33,13,3,2.02,0,8.18,0.266142,2.03,70,0.020804,0.001555,0.021337,14,7,0.019966,17.31,0.5377,0.008233,buggy
0,0.002384,0.041353,14,0,5.09,0.06875,0.006049,5.1,0.039736,18.1636,0,2.02,1.02,0,0,0,32,0.005712,4.08,9.62313,0,0,4.2,14,194,0,8,1,0,0,0,28,0,90,0.03569,0.042564,0.050508,3.08,1.13,14,3.49,11,14,11,0,2.02,0,4.16,0.218921,2.02,25,0.029714,0.009791,0.019094,9,8,0.039187,8.19,0.419939,0.002655,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,clean
1,0,0,4,0,0,0.008965,0,0,0,4.92306,0,0,0,0,0,0,13,0,0,9.2306,0,0,1.02,3,47,1,13,2,1,0,0,78,0,23,0.003483,0,0.003498,1.03,0,4,1.1,4,6,4,0,0,0,1.03,0.169719,2.02,8,0.003393,0.008591,0.003418,28,12,0.003604,1.14,0.307768,0,clean
1,0.006252,0.03647,15,0,0,0.027941,0,2.02,0,17.3813,0,1.01,2.02,0,0,0,11,0.002324,0,9.61825,0,0,5.08,6,41,0,8,1,10,0,2.02,28,0,25,0.014765,0,0.019255,3.04,2.13,15,6.17,1,13,1,0,0,0.003841,5.05,0.22321,4.16,22,0.010984,0.014799,0.016699,13,6,0.046563,7.32,0.439185,0.007241,buggy
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,54,0,7,1,1,0,0,21,0,18,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,0,0,0,9,3,0,0,0,0,clean
0,0,0.006419,3,0,0,0.003356,0,1.01,0,4.92306,0,0,0,0,3,0,18,0,0,9.2306,0,0,0,9,67,0,21,2,13,0,0,210,0,45,0,0,0,2.02,0,20,0,10,4,4,0,0,0,3.03,0.169719,2.02,6,0.016473,0.008655,0,17,16,0.022623,0,0.307768,0,clean
1,0,0,0,0,0,0.001518,0,0,0,1.84703,0,0,0,0,0,0,5,0,0,9.09329,0,0,0,0,71,0,5,1,0,0,0,10,0,13,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0.136921,0,3,0,0,0,0,2,0,0,0.175609,0,clean
0,0.002383,0,5,0,2.03,0.008833,0.002319,0,0.012496,6.03182,0,0,1.01,0,0,0,3,0,2.03,9.28068,0,0,1.02,2,39,0,3,1,1,0,0,3,0,9,0.003043,0.012733,0.015446,0,1.03,3,1.03,3,6,3,0,1.01,0,0,0.181972,0,10,0,0,0.00306,0,2,0,3.14,0.351238,0.002647,clean
0,0,0.001869,1,0,0,0.002715,0,1.01,0,5.37749,0,0,0,0,0,0,3,0,0,9.22708,0,0.003609,0,0,11,0,3,3,3,0,1.01,3,1.01,3,0,0,0,0,0,3,0,2,4,2,0,0,0.002921,1.01,0.162527,7.35,4,0,0.020011,0,50,3,0.00212,0,0.270637,0,clean
0,0,0,2,0,0,0.002583,0,0,0,6.86517,0,0,0,0,0,0,1,0,0,9.27338,0,0,0,3,8,0,1,1,0,0,0,0,0,7,0,0,0.002936,0,0,3,0,0,4,0,0,0,0,0,0.169033,2.02,6,0,0.009791,0,9,1,0,1.01,0.287693,0,clean
1,0,0.006419,2,0,0,0.001416,0,1.01,0,4.15475,0,0,0,0,0,0,15,0,0,9.19857,0,0.003609,0,12,70,0,4,2,1,0,0,6,1.02,34,0,0,0,0,0,13,1.02,0,3,0,0,0,0,1.01,0.162734,1.01,6,0,0.005924,0.003089,15,3,0.006488,0,0.279504,0,clean
23,0.059007,0.044217,92,2.02,18.27,1.03242,0.035275,20.4,0.075475,36.1661,0.00066,6.06,14.19,2,0,5,199,0.034607,18.28,10.25,0,0,23.77,58,1115,0,67,1,53,0,0,2211,0,470,0.087916,0.077867,0.167806,20.27,26.43,97,30.86,82,85,68,11,10.14,0,25.46,0.32915,0,197,0.105859,0,0.179396,0,43,0.136593,32.41,0.691945,0.062598,buggy
0,0,0.002888,0,0,0,0.001121,0,1.01,0,3.17351,0,0,0,0,0,0,5,0,0,9.13106,0,0,0,0,12,8,4,4,1,0,1.01,6,0,4,0,0,0,0,0,1,0,2,2,0,0,0,0.002921,1.01,0.140881,4.09,3,0,0.014863,0,47,2,0.003227,0,0.180758,0,clean
2,0,0,0,0,0,0.001708,0,0,0,1.84703,0,0,0,0,0,0,7,0,0,9.09329,0,0,0,3,34,0,4,1,0,0,0,6,0,19,0,0,0,1.01,0,3,0,4,1,3,0,0,0,1.01,0.136921,1.01,2,0.004111,0.005924,0,9,2,0.004143,0,0.175609,0,clean
0,0.007718,0.004269,8,0,0,0.022979,0.008414,3.03,0,11.5798,0,0,3.08,0,1,0,4,0,0,9.41912,0,0,3.1,0,16,0,6,1,2,0,0,15,0,6,0.008776,0,0.008887,2.06,3.45,2,4.2,1,5,1,0,3.08,0,4.09,0.188838,2.02,12,0.00548,0.009791,0.012151,9,6,0.008792,3.32,0.335945,0.008528,clean
4,0.053301,0.168565,28,0,3.03,0.061154,0.055173,16.07,0.01498,8.36649,0,3.05,9.33,0,0,2,140,0.010825,2.02,9.44688,0,0,10.43,42,672,0,43,1,114,0,0,903,0,299,0.060963,0.01854,0.082814,9.32,19.17,152,14.95,1,29,0,4,9.28,0,18.35,0.238257,1.01,55,0.062134,0.005924,0.0838,9,39,0.191843,17.66,0.519124,0.058115,buggy
0,0,0.003145,6,0,1.01,0.010522,0,2.03,0.001669,9.92416,0,0,0,0,0,1,5,0,1.01,9.36673,0,0,1.01,4,22,0,3,1,3,0,0,3,0,12,0.00184,0.001584,0.007303,2.03,0,7,3.04,1,10,1,2,0,0,2.04,0.180643,0,15,0.005206,0,0.005769,0,3,0.002964,3.07,0.312482,0,clean
1,0.002384,0.002706,4,0,1.01,0.046957,0,1.01,0.002482,9.05387,0,1.01,1.04,0,0,0,4,0.002532,1.01,9.38007,0,0,2.17,5,31,1,3,2,0,0,0,3,0,21,0.004864,0.002619,0.014174,2.05,1.18,5,4,1,6,1,0,0,0,2.05,0.195868,3.08,10,0.00679,0.007771,0.007899,19,2,0.006374,7.28,0.400983,0.002655,buggy
0,0,0,1,0,0,0.002476,0,0,0,3.37801,0,0,0,0,0,0,7,0,0,9.16485,0,0,0,3,57,0,7,2,0,0,0,21,0,23,0,0,0,0,0,3,0,5,3,5,0,0,0,0,0.154967,2.02,3,0,0.031562,0,32,6,0,0,0.247924,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,35,0,6,1,2,0,0,15,0,15,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,2,0,0,0,9,6,0,0,0,0,clean
0,0,0.001665,1,0,0,0.050838,0,1.01,0,6.45512,0,0,0,0,0,0,51,0,0,0.209384,0,0,0,4,121,0,22,2,1,0,0,231,0,54,0,0,0.003043,1.02,0,5,0,11,3,11,0,0,0,2.03,0.030019,2.06,4,0.002623,0.009791,0,37,22,0.004385,1.08,0.084371,0,clean
0,0,0.002888,0,0,0,0.001121,0,1.01,0,3.17351,0,0,0,0,0,0,4,0,0,9.13106,0,0,0,0,12,8,4,4,1,0,1.01,6,0,4,0,0,0,0,0,1,0,2,2,0,0,0,0.002921,1.01,0.140881,4.09,3,0,0.014863,0,47,2,0.003227,0,0.180758,0,clean
0,0.006834,0.024845,3,0,0,0.003002,0.006066,1.01,0,3.0367,0,0,1.01,0,0,0,45,0,0,9.15989,0,0,1.01,7,164,6,45,2,3,0,0,990,0,67,0.006109,0,0.006613,0,1.44,10,1.01,1,4,1,0,1.01,0,1.01,0.156853,4.04,5,0,0.089904,0.005773,59,45,0.02373,1.03,0.247145,0.006656,clean
0,0,0.004979,3,0,0,0.00219,0,3.09,0,5.9125,0,0,0,0,5,0,1,0,0,9.20801,1.01,0,0,0,3,0,1,1,6,0.00211,0,0,0,1,0,0,0,0,0,6,0,1,2,1,0,0,0,3.09,0.148683,3.05,4,0,0.037515,0,25,1,0.006681,0,0.189885,0,clean
1,0.005083,0.021714,6,0,0,0.01023,0.002991,6.1,0,6.8241,0,1.01,2.02,0,0,0,23,0.002667,0,9.32581,0,0,3.03,10,81,0,14,1,17,0,0,91,0,48,0.008604,0,0.008743,1.01,2.28,27,4.04,4,8,4,0,1.01,0,7.11,0.19558,3.03,11,0.002142,0.010932,0.011752,14,13,0.026622,3.12,0.402984,0.005646,clean
0,0,0.017931,2,0,0,0,0,1.01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,2,1,2,0,0,1,0,2,0,0,0,0,0,2,0,1,1,1,0,0,0,1.01,0,2.02,2,0,0.009791,0,9,2,0.017127,0,0,0,clean
6,0.000908,0,2,0,2.04,0.017803,0,0,0.002631,8.9439,0,1.02,1.02,0,0,0,21,0.0009,2.04,9.34787,0,0,1.03,9,265,0,15,1,0,0,0,105,0,70,0.001189,0.002777,0.013745,1.03,1.27,9,3.25,15,6,14,0,0,0,1.03,0.181834,0,16,0.001141,0,0.00891,0,8,0.001304,5.68,0.333022,0.001047,buggy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,15,0,2,1,0,0,0,1,0,10,0,0,0,3.03,0,3,1.02,2,0,2,0,0,0,3.03,0,2.02,2,0.008458,0.009791,0.002214,9,2,0.008441,0,0,0,clean
0,0,0.024845,3,0,0,0.001193,0,1.01,0,1.49003,0,0,0,0,0,0,10,0,0,0.121386,0,0,0,5,42,4,4,3,1,0,0,6,0,18,0,0,0,0,0,6,0,1,1,1,0,0,0,1.01,0.043518,1.1,4,0,0.027723,0,43,4,0.02373,0,0.116244,0,clean
0,0,0,3,0,0,0.01063,0,0,0,3.26838,0,0,0,0,0,0,13,0,0,9.16383,0,0,0,4,27,0,5,2,2,0,0,10,0,17,0,0,0,0,0,6,0,3,2,0,0,0,0,0,0.155894,1.01,5,0,0.005924,0,41,5,0,0,0.24972,0,clean
0,0,0,1,0,0,0.001328,0,0,0,1.84703,0,0,0,0,0,0,1,0,0,9.09329,0,0,0,0,3,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0.136921,2.03,2,0,0.033647,0,27,1,0,0,0.175609,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,1,1,1,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.04,1,0,0.009791,0,56,1,0,0,0,0,clean
1,0.002793,0,9,0,2.02,0.016503,0.002991,0,0.004408,14.8014,0,0,1.08,0,3,0,6,0,2.02,9.55998,0,0.005462,2.1,4,37,8,4,2,0,0,0,6,2.02,13,0.004825,0.004416,0.016127,1.01,1.6,4,3.15,2,12,2,2,1.08,0,1.01,0.219826,4.13,20,0.003409,0.057037,0.006878,25,3,0.003227,7.44,0.459759,0.003052,clean
2,0,0,8,0,0,0.070779,0,0,0,6.87646,0,0,0,0,0,0,15,0,0,9.32549,0,0,1.01,10,55,0,7,1,6,0,0,21,0,26,0.002922,0,0.006103,1.01,0,15,2.03,3,7,3,0,0,0,1.01,0.194739,1.05,12,0.003409,0.005924,0.006133,51,5,0.003227,2.04,0.402881,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,6,0,3,1,1,0,0,3,0,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2.02,1,0,0.009791,0,9,3,0,0,0,0,clean
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,0,2,1,1,0,0,1,0,3,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,buggy
10,0,0,0,0,0,0.001138,0,0,0,1.84703,0,0,0,0,0,0,23,0,0,9.09329,0,0,0,0,122,0,15,1,1,0,0,105,0,45,0,0,0,0,0,1,0,6,2,6,0,0,0,0,0.136921,1.01,3,0,0.005924,0,9,5,0,0,0.175609,0,clean
0,0.002383,0.003485,1,0,0,0.002645,0.002319,1.01,0,3.08906,0,0,1.01,0,1,0,1,0,0,9.15957,0,0,1.01,0,3,0,8,1,6,0,0,28,0,8,0.003043,0,0.00312,0,1.07,6,1.01,0,2,0,0,1.01,0,1.01,0.156012,1.02,3,0,0.005924,0.00306,19,8,0.003604,1.03,0.247042,0.002647,clean
0,0,0.005916,8,0,0,0.008394,0,2.02,0,14.5878,0,0,0,0,0,0,2,0,0,9.5031,0,0,0,1,8,0,2,1,4,0,0,1,0,6,0,0,0,0,0,5,0,1,15,0,1,0,0,2.02,0.197137,0,21,0,0,0,0,2,0.005981,0,0.353685,0,clean
0,0,0,4,0,0,0.006358,0,0,0,5.24655,0,0,0,0,0,0,2,0,0,9.18913,0,0,0,0,3,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0.146724,3.05,6,0,0.037515,0,26,1,0,0,0.187428,0,clean
1,0,0,4,0,0,0.011175,0,0,0,11.9319,0,0,0,0,0,0,2,0,0,9.4329,0,0,0,0,8,0,3,1,0,0,0,3,0,5,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0.191765,0,10,0,0,0,0,2,0,0,0.345102,0,clean
1,0,0,4,0,0,0.082496,0,0,0,8.50289,0,0,0,0,0,0,14,0,0,0.206051,0,0,0,2,67,0,10,1,0,0,0,45,0,20,0,0,0,2.02,0,2,1.01,8,5,8,1,0,0,2.02,0.013752,0,6,0.006183,0,0.002799,0,9,0.00556,0,0.002136,0,clean
5,0,0,3,0,1.01,0.003746,0,0,0.045459,4.50603,0,0,0,0,0,0,13,0,1.01,9.18344,0,0,1.01,3,149,0,8,1,0,0,0,28,0,38,0.052495,0.051585,0.05721,0,0,3,0,8,3,8,0,0,0,0,0.150962,0,7,0,0,0,0,2,0,2.22,0.219679,0,clean
0,0.002778,0.006383,4,0,1.01,0.027992,0.003194,2.04,0.002878,5.63443,0,1.03,1.01,0,0,0,10,0.003114,1.01,9.25922,0,0.002058,1.02,9,50,0,8,1,3,0,1.01,28,1.04,32,0.003109,0.002818,0.009601,2.08,1.07,11,1.2,2,5,2,0,1.05,0.001571,3.09,0.175647,2.03,12,0.007203,0.008655,0.003089,9,8,0.010605,3.61,0.331448,0.00322,clean
0,0.002793,0,4,0,1.01,0.010969,0.002991,0,0.002734,6.32077,0,1.01,1.02,0,0,0,4,0.002774,1.01,9.28597,0,0,1.06,0,16,0,3,1,1,0,0,3,0,6,0.002922,0.002622,0.005486,1.02,1.07,1,1.07,1,7,1,0,1.01,0,1.02,0.180927,0,11,0.003409,0,0.003043,0,3,0.003227,2.23,0.35212,0.003052,clean
0,0,0,0,0,0,0.000949,0,0,0,1.84703,0,0,0,0,0,0,8,0,0,9.09329,0,0,0,2,20,0,2,1,0,0,0,1,0,6,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0.136921,1.02,2,0,0.005924,0,18,2,0,0,0.175609,0,clean
0,0,0.042776,2,0,0,0.002334,0,2.02,0,4.58293,0,0,0,0,0,0,3,0,0,9.17116,0,0,0,0,9,0,3,2,4,0,0,3,0,4,0,0,0,0,0,4,0,2,3,2,0,0,0,2.02,0.145075,2.04,4,0,0.009791,0,19,2,0.040857,0,0.186189,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,32,4,3,3,1,0,0,3,0,20,0,0,0,0,0,10,0,2,0,2,0,0,0,0,0,1.1,2,0,0.027723,0,43,3,0,0,0,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,clean
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,12,461,0,26,1,1,0,0,325,0,134,0,0,0,0,0,13,0,20,0,13,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,clean
3,0,0,3,0,0,0.061474,0,0,0,11.1987,0,0,0,0,0,0,44,0,0,9.40008,0,0,1.01,11,162,0,5,1,1,0,0,10,0,82,0.002048,0,0.004958,4.04,0,12,1.05,2,5,2,0,0,0,4.04,0.183279,2.02,10,0.009127,0.009791,0.0021,9,2,0.00995,2.06,0.313613,0,clean
0,0,0,4,0,0,0.005626,0,0,0,1.49003,0,0,0,0,0,0,16,0,0,0.121386,0,0,0,1,51,1,16,2,0,0,0,120,0,32,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0.043518,0,4,0,0,0,27,16,0,0,0.116244,0,clean
0,0.001369,0,7,0,0,0.13684,0,0,0,11.1675,0,0,1.01,0,0,0,23,0,0,9.38386,0,0.005462,2.08,4,106,8,6,3,1,0,0,15,2.02,36,0.003489,0,0.010246,1.02,1.05,5,2.15,0,8,0,1,0,0,1.02,0.175586,4.21,12,0.00125,0.057037,0.003405,28,2,0.001449,5.63,0.274449,0.001508,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,clean
0,0.000908,0.01908,3,0,0,0.003387,0.000941,6.1,0,7.5716,0,0,1.01,0,0,0,8,0,0,9.28042,0,0,1.02,1,30,0,4,1,8,0,0,6,0,12,0.001189,0,0.001327,0,1.03,9,2.05,2,4,1,0,1.01,0,6.1,0.166134,2.02,7,0,0.009791,0.004561,9,4,0.020729,1.04,0.259167,0.001047,clean
1,0,0,11,0,1.01,0.075437,0,0,0.010189,18.5444,0,0,0,0,0,0,8,0,1.01,9.63176,0,0,0,9,69,0,4,1,1,0,0,6,0,30,0,0.010354,0.00677,7.07,0,10,4.14,0,14,0,0,0,0,7.07,0.217645,2.02,29,0.077785,0.009791,0.064343,10,3,0.08587,3.11,0.413021,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,27,0,7,2,1,0,0,21,0,10,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,2.02,1,0,0.009791,0,15,7,0,0,0,0,clean
8,0.028727,0.239695,36,0,7.13,0.416566,0.031531,38.27,0.013143,31.2165,0,3.06,10.2,0,0,0,106,0.004391,6.12,10.0512,0,0,10.42,12,336,0,60,1,220,0,0,1770,0,190,0.033959,0.014337,0.043462,11.14,20.62,231,11.72,34,36,21,2,10.22,0,39.3,0.285032,4.26,66,0.039217,0.013473,0.03524,19,52,0.249832,15.46,0.599876,0.032253,buggy
8,0,0,5,0,0,0.374881,0,0,0,3.61466,0,0,0,0,0,0,84,0,0,0.083899,0,0,0,7,452,0,16,1,1,0,0,120,0,159,0,0,0,0,0,7,0,11,6,10,1,0,0,0,0.004867,2.02,6,0,0.009791,0,9,6,0,0,0.000246,0,clean
1,0,0.006874,2,0,0,0.001875,0,1.01,0,1.49003,0,0,0,0,0,0,6,0,0,0.121386,0,0,0,2,19,0,4,1,1,0,0,6,0,7,0,0,0,0,0,3,0,2,0,2,0,0,0,1.01,0.043518,0,2,0,0,0,9,3,0.007263,0,0.116244,0,buggy
1,0,0,3,0,0,0.014589,0,0,0,6.7028,0,0,0,0,0,0,13,0,0,9.24064,0,0,0,8,95,0,6,1,1,0,0,15,0,52,0,0,0.003043,3.03,0,9,0,4,6,4,1,0,0,3.03,0.155439,2.02,7,0.007609,0.009791,0,14,5,0.008084,1.01,0.217847,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,15,0,4,1,3,0,0,6,0,10,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,9,3,0,0,0,0,clean
0,0,0,6,0,0,0.014842,0,0,0,13.0751,0,0,0,0,0,1,6,0,0,9.409,0,0,0,7,34,0,1,1,2,0,0,0,0,25,0,0,0.00586,2.04,0,9,1.05,0,7,0,1,0,0,2.04,0.171413,2.02,13,0.011077,0.009791,0.00561,9,1,0.011353,1.02,0.242343,0,clean
1,0,0.017931,7,0,1.01,0.015726,0,1.01,0.010189,16.988,0,0,0,0,0,0,9,0,1.01,9.56177,0,0,1.01,3,28,0,3,1,2,0,0,3,0,14,0.001189,0.010354,0,1.01,0,5,1.01,1,11,0,0,0,0,2.02,0.201654,0,21,0.003409,0,0.003043,0,2,0.020354,0,0.353594,0,clean
0,0,0.031665,4,0,1.01,0.002651,0,3.05,0,4.56874,0,0,0,0,0,2,5,0,0,9.22022,0,0,1.01,0,14,0,5,1,7,0,0,10,0,5,0.002834,0.019453,0.00255,0,0,7,0,4,3,3,2,0,0,3.05,0.168925,2.04,5,0,0.009791,0,18,5,0.031013,1.02,0.298986,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,9,0,4,2,1,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,1,0,0,0,0,clean
3,0.048853,0.024845,5,0,3.05,0.058456,0.045144,1.02,0.046253,3.33706,0,1.01,3.1,0,0,0,49,0.019848,3.05,9.21468,0,0,3.11,11,166,0,31,1,6,0,0,465,0,67,0.05235,0.04786,0.052162,4.07,5.55,16,4.19,20,0,20,0,3.09,0,4.09,0.180438,0,12,0.040821,0,0.058444,9,28,0.045467,3.44,0.291852,0.04939,buggy
5,0.006662,0,6,0,0,0.012836,0.002991,0,0,4.88878,0,1.01,2.06,0,0,0,60,0.004871,0,9.22338,0,0,4.14,22,303,0,14,2,2,0,0,91,0,150,0.014517,0,0.014509,3.03,2.99,23,3.21,9,7,9,0,1.05,0,3.03,0.166327,3.03,14,0.019882,0.010996,0.011328,17,9,0.019362,4.4,0.29442,0.007647,buggy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,0,0,0,6,139,0,40,3,1,0,0,780,0,98,0,0,0,0,0,7,0,4,1,3,1,0,0,0,0,0,1,0,0,0,58,40,0,0,0,0,clean
0,0,0,1,0,0,0.002264,0,0,0,4.7898,0,0,0,0,0,0,12,0,0,9.21441,0,0,0,2,59,0,9,1,4,0,0,36,0,27,0,0,0,0,0,6,0,1,3,1,0,0,0,0,0.16288,1.01,4,0,0.005924,0,9,9,0,0,0.279805,0,clean
0,0,0,2,0,0,0.000136,0,0,0,0.903836,0,0,0,0,0,0,16,0,0,0.026954,0,0,0,6,82,0,3,1,0,0,0,3,0,42,0,0,0,0,0,6,0,2,0,2,0,0,0,0,0.003162,2.02,2,0,0.009791,0,9,3,0,0,0.005732,0,clean
1,0,0,2,0,2.02,0.046837,0,0,0.000731,12.9773,0,1.01,0,0,0,0,14,0.005394,1.01,9.44239,0,0,3.07,5,79,0,5,1,1,0,0,10,0,42,0.008675,0.011087,0.01153,3.03,0,5,5.25,3,6,2,0,0,0,3.03,0.184512,0,14,0.017823,0,0.010686,0,4,0.017944,5.44,0.298532,0,clean
1,0,0,0,0,0,0.000543,0,0,0,1.45219,0,0,0,4,0,0,9,0,0,0.040996,0,0,0,3,55,0,7,1,0,0,0,21,0,25,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0.004205,2.02,0,0,0.009791,0,9,6,0,0,0.00508,0,clean
