ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class
2,0.002333,0,24,1.01,1.04,0.031872,0,0,0,19.7948,0.000689,1.01,3.04,3,0,1,166,0.000703,0,0.498183,0,0.046138,7.33,33,1189,427,49,3,1,0,1.02,1176,14.14,262,0.010108,0.000832,0.010174,2.04,4.87,34,5.34,8,1,0,1,0,0.001409,2.04,0.040046,10.17,25,0.001601,0.018171,0.007906,96,16,0.001652,8.68,0.047376,0.003386,buggy
1,0,0,1,0,0,0.002208,0,0,0,4.07501,0,0,0,3,0,0,14,0,0,0.097153,0,0,0,1,44,0,4,1,1,0,0,6,0,10,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0.006219,1.01,1,0,0.001487,0,8,3,0,0,0.001031,0,clean
0,0,0,1,0,0,0.004427,0,0,0,5.08455,0,0,0,0,0,0,44,0,0,8.02862,0,0,0,0,169,0,44,1,1,0,0,946,0,45,0,0,0,0,0,1,0,20,0,20,0,0,0,0,0.130063,1.01,1,0,0.001487,0,28,44,0,0,0.198087,0,clean
0,0.001736,0.000731,19,1.01,1.01,0.061578,0.002219,1.01,0,18.513,0.000389,0,3.03,5,0,2,47,0,0,8.39701,0,0.03492,8.37,7,210,55,10,5,1,0,1.02,45,10.94,70,0.014776,0.000543,0.018923,4.05,3.29,8,8.59,5,0,0,4,3.03,0.001409,4.04,0.16975,19.37,20,0.011659,0.057079,0.015395,171,10,0.01271,11.84,0.288074,0.002211,clean
0,0,0.001348,13,0,1.01,0.045916,0,1.01,0,17.3722,0,0,0,2,1,0,93,0,0,8.37081,0,0,3.04,6,383,0,16,1,10,0,0,120,0,122,0.003445,0.000725,0.020328,1.01,0,15,4.04,10,0,2,0,0,0,2.02,0.168612,1.02,16,0.004327,0.001487,0.010517,16,13,0.005062,6.34,0.284163,0,clean
0,0,0.00099,1,0,0,0.002538,0,1.02,0,6.55162,0,0,0,1,0,0,4,0,0,0.157424,0,0.041456,1.01,0,8,37,2,3,8,0,1.02,1,14.46,2,0.001104,0,0,0,0,8,0,2,0,1,0,0,0.001409,1.02,0.010437,7.13,2,0,0.016095,0,72,2,0.001007,0,0.003179,0,clean
3,0,0.001999,15,0,0,0.067892,0,1.01,0,12.8587,0,0,0,0,0,0,50,0,0,8.33843,0,0,3.04,18,200,0,5,1,5,0,0,10,0,85,0.007439,0,0.007356,2.02,0,23,3.07,4,2,4,0,0,0,3.03,0.197965,1.01,20,0.005272,0.001487,0.006678,8,2,0.007775,3.06,0.383115,0,clean
1,0.000726,0,33,0,0,0.045519,0,0,0,16.6898,0,0,1.01,0,0,2,113,0,0,0.440872,0,0.050455,6.35,15,638,133,18,2,1,0,0,153,11.86,220,0.005585,0,0.013413,2.02,1.17,16,6.2,2,1,2,4,0,0,2.02,0.047218,6.13,36,0.001567,0.013482,0.013002,46,2,0.00163,8.75,0.079908,0.001002,buggy
1,0,0,9,0,0,0.008246,0,0,0,11.1327,0,0,0,1,0,0,19,0,0,8.1664,0,0,0,13,152,0,6,1,2,0,0,15,0,67,0,0,0.001404,2.02,0,15,3.05,1,0,0,0,0,0,2.02,0.134361,1.01,13,0.00225,0.001487,0.002581,8,5,0.002369,2.04,0.17641,0,clean
38,0.037056,0.032155,126,12.19,24.53,0.639434,0.030021,18.29,0.028741,46.3868,0.019454,12.29,22.59,31,0,8,489,0.016753,12.15,9.25656,0,0,36.71,61,2475,0,122,1,70,0,0,7381,0,1026,0.108317,0.059166,0.095254,15.32,77.6,110,45.11,97,8,35,25,17.31,0,24.5,0.295265,1.01,141,0.025768,0.001487,0.091908,8,74,0.043549,58.31,0.580176,0.05007,buggy
0,0,0,6,0,0,0.004282,0,0,0,6.84846,0,0,0,0,0,0,23,0,0,8.10896,0,0.001421,0,4,76,95,13,3,1,0,0,78,1.01,39,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0.151789,2.02,7,0,0.003929,0,73,4,0,0,0.231177,0,clean
0,0.000958,0,8,0,0,0.019474,0.001307,0,0,8.63149,0,0,1.01,0,0,0,38,0,0,8.1599,0,0.001421,1.01,6,136,95,19,3,1,0,0,171,1.01,72,0.001959,0,0.001807,0,1.18,6,1.03,10,0,6,0,1.01,0,0,0.157177,3.05,11,0,0.004821,0.0018,73,9,0,1.03,0.238388,0.001746,clean
0,0.000537,0.008412,1,1.01,0,0.007436,0.001069,3.04,0.000699,11.3038,0.000882,0,1.01,1,0,0,9,0,1.01,8.19167,0,0.043647,3.03,3,34,388,5,5,3,0,1.02,10,23.66,14,0.007596,0,0.006662,0,1.04,6,2.03,2,0,1,0,1.01,0.001409,3.04,0.14634,7.09,2,0,0.015701,0.007514,78,5,0.008363,3.11,0.214531,0.001051,clean
0,0.006455,0,0,0,0,0.007783,0,0,0,1.67023,0,1.02,1.02,0,0,0,7,0.007391,0,0.086247,0,0,1.04,3,27,0,3,1,3,0,0,3,0,13,0.007354,0,0.007427,1.01,1.07,6,1.1,2,1,2,0,0,0,1.01,0.024114,0,2,0.006522,0,0.00723,8,3,0.006708,1.14,0.091732,0.007278,clean
0,0,0,1,0,0,0.002208,0,0,0,4.07501,0,0,0,3,0,0,10,0,0,0.097153,0,0.028601,0,2,31,219,3,2,1,0,0,3,9.3,7,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0.006219,6.09,1,0,0.006703,0,55,3,0,0,0.001031,0,clean
13,0.000617,0.000731,6,0,1.01,0.22605,0,1.01,0.00022,10.7103,0,1.06,1.06,4,0,0,133,0.000481,1.01,0.270568,0,0,3.3,16,474,0,43,1,6,0,0,903,0,273,0.005446,0.000606,0.005061,1.01,3.37,22,4.14,12,1,5,1,0,0,0,0.022348,1.01,6,0.00069,0.001487,0.005397,8,30,0,4.45,0.0316,0.000688,clean
0,0,0,1,0,0,0.005462,0,0,0,6.60309,0,0,0,0,0,0,10,0,0,0.168035,0,0,0,2,35,0,4,1,9,0,0,6,0,10,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0.013369,1.01,1,0,0.001487,0,8,4,0,0,0.009242,0,clean
0,0,0,2,0,1.01,0.004584,0,0,0.018394,1.29357,0,0,0,0,0,0,10,0,1.01,0.153793,0,0,0,3,41,69,7,8,2,0,0,21,0,17,0,0.018915,0.021371,0,0,4,1.01,4,1,4,0,0,0,0,0.054678,0,2,0,0,0.02163,234,6,0,1.1,0.11188,0,clean
0,0,0,4,0,0,0.003978,0,0,0,7.95479,0,0,0,0,0,0,9,0,0,8.1394,0,0.001421,0,1,31,95,9,3,1,0,0,36,1.01,18,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0.154542,3.05,5,0,0.004821,0,73,1,0,0,0.232145,0,clean
0,0.002311,0.00099,21,3.08,4.09,0.067243,0.000971,1.02,0,19.2708,0.002095,0,3.04,15,1,0,64,0,0,8.39042,0,0.01888,5.18,6,180,61,12,4,3,0,0,66,10.14,56,0.004531,0.006234,0.011849,2.02,3.45,8,4.21,22,0,0,1,1.01,0,2.03,0.158898,10.15,23,0.001885,0.02165,0.003539,45,6,0.001913,7.73,0.239233,0.002682,buggy
0,0,0.010167,15,0,0,0.010147,0,1.01,0,13.1474,0,0,0,5,0,2,40,0,0,0.314168,0,0.043647,3.05,11,232,380,6,3,1,0,1.02,15,23.65,85,0.002712,0,0.004454,0,0,12,4.12,7,0,2,3,0,0.001409,1.01,0.020265,2.02,15,0,0.002695,0.003991,38,6,0.010156,5.43,0.004088,0,clean
0,0,0,1,0,0,0.003817,0,0,0,6.70304,0,0,0,1,0,0,6,0,0,8.10942,0,0,0,2,18,0,4,2,4,0,0,6,0,6,0,0,0,0,0,6,0,3,0,2,0,0,0,0,0.152618,1.01,1,0,0.001487,0,15,3,0,0,0.231938,0,clean
0,0,0,9,0,0,0.005998,0,0,0,9.60485,0,0,0,0,0,1,19,0,0,0.228743,0,0,0,12,87,18,5,2,2,0,0,10,0,58,0,0,0.001191,3.03,0,14,2.04,2,0,0,2,0,0,3.03,0.014692,4.04,10,0.003095,0.01375,0.002422,62,2,0.003169,1.01,0.00354,0,clean
1,0.002447,0,5,0,0,0.008189,0.002056,0,0.001282,3.42644,0,0,2.02,0,1,0,56,0,1.02,0.094713,1.01,0,3.12,11,152,6,19,2,4,0,0,171,0,76,0.00499,0,0.005092,1.03,2.35,15,3.2,6,0,3,0,1.01,0,1.04,0.00935,1.01,6,0.001177,0.001471,0.004549,24,14,0.001182,3.42,0.011632,0.003539,clean
0,0,0.001049,20,1.01,1.01,0.026679,0,1.01,0,20.2148,0.002662,1.01,0,4,1,0,25,0.001038,0,8.45349,1.01,0.043647,3.03,5,87,394,6,6,2,0.001203,1.02,15,23.66,34,0.010214,0.002193,0.031934,1.01,0,7,3.05,4,1,0,1,0,0.001409,2.02,0.180599,7.09,22,0.012545,0.015486,0.02324,107,5,0.018002,5.31,0.287555,0,buggy
0,0.000647,0,0,0,0,0.003133,0.000862,0,0,6.93237,0,0,1.01,0,0,0,6,0,0,0.162632,0,0.043647,1.01,0,21,419,6,7,1,0,1.02,15,23.66,10,0.000804,0,0.000805,1.01,1.05,1,1.01,1,0,1,0,1.01,0.001409,1.01,0.009857,6.08,2,0.000909,0.014874,0.00083,118,6,0.000912,1.03,0.001154,0.000845,clean
2,0.003722,0.001786,37,0,0,0.243232,0.002666,2.02,0,35.6225,0,3.03,5.06,1,0,1,148,0.002953,0,8.88507,0,0,20.94,36,712,0,20,1,4,0,0,190,0,211,0.044593,0,0.049564,7.07,6.08,39,21.04,5,1,4,6,2.03,0,9.09,0.228688,1.01,41,0.015521,0.001487,0.04681,8,15,0.018412,27.98,0.391676,0.005366,buggy
0,0.000647,0,0,0,0,0.003232,0.000862,0,0,8.05174,0,0,1.01,0,0,0,5,0,0,0.18908,0,0.043647,1.01,1,18,387,5,3,1,0,1.02,10,23.63,9,0.000804,0,0.000805,0,1.04,2,1.01,2,0,2,0,1.01,0.001409,0,0.011483,3.03,2,0,0.003497,0.00083,35,5,0,1.03,0.001281,0.000845,clean
0,0.004077,0.005722,17,0,0,0.122787,0.001945,5.08,0,14.6512,0,0,6.1,0,1,0,35,0,0,8.27325,0,0,6.1,0,105,0,35,1,26,0,0,595,0,35,0.007524,0,0.007354,0,8.95,26,6.1,0,0,0,2,1.01,0,5.08,0.149425,1.01,23,0,0.001487,0.007334,8,2,0.005885,6.3,0.213496,0.006849,clean
0,0.000647,0,0,1.01,1.01,0.003749,0.000862,0,0,6.93237,0.000695,0,1.01,1,0,0,7,0,0,0.162632,0,0.043647,1.01,0,23,385,7,6,1,0,1.02,21,23.66,12,0.000804,0.00067,0.000805,1.01,1.06,1,1.01,2,0,1,0,1.01,0.001409,1.01,0.009857,9.11,2,0.000909,0.027886,0.00083,98,6,0.000912,1.03,0.001154,0.000845,clean
0,0,0,1,0,0,0.000241,0,0,0,1.26811,0,0,0,1,0,0,3,0,0,0.028815,0,0.033278,0,1,10,32,3,3,1,0,1.02,3,6.17,6,0,0,0,0,0,2,0,1,0,0,0,0,0.001409,0,0.001556,2.02,1,0,0.002695,0,21,3,0,0,0.00004,0,clean
0,0.000558,0,4,0,0,0.017652,0,0,0,9.52687,0,0,2.02,3,1,0,18,0,0,8.11153,0,0,2.04,7,64,0,5,1,3,0,0,10,0,39,0.001172,0,0.001557,3.04,2.1,10,3.09,3,0,0,0,0,0,3.04,0.125977,1.01,4,0.00266,0.001487,0.002384,8,0,0.003514,2.13,0.153065,0.000688,buggy
0,0,0.001277,0,0,0,0.001229,0,1.01,0,2.36846,0,0,0,0,0,0,10,0,0,0.058891,0,0,0,3,37,9,6,2,2,0,0,15,0,13,0,0,0,0,0,5,0,5,0,5,0,0,0,1.01,0.004246,1.01,0,0,0.001487,0,23,6,0.001256,0,0.000998,0,clean
0,0,0,1,0,0,0.002208,0,0,0,4.07501,0,0,0,4,0,0,18,0,0,0.097153,0,0,0,2,64,0,10,1,1,0,0,45,0,20,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0.006219,1.01,1,0,0.001487,0,8,10,0,0,0.001031,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.013189,0,2,13,69,4,5,0,0,0,6,5.07,8,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,6.06,1,0,0.017983,0,54,2,0,0,0,0,buggy
5,0.003848,0.004257,12,0,2.04,0.090817,0.003114,2.04,0.002331,18.395,0,2.06,3.09,0,2,1,112,0.001863,2.1,0.463041,1.02,0.003668,5.43,8,392,3,30,2,6,0.000828,1.01,435,4.88,133,0.007,0.002874,0.008037,1.03,5.25,13,5.43,12,1,2,1,2.04,0.001409,2.06,0.036304,3.08,13,0.001119,0.004404,0.008237,30,18,0.004398,7.46,0.031822,0.00516,clean
0,0,0,1,0,0,0.001369,0,0,0,1.47165,0,0,0,0,0,0,7,0,0,7.91776,0,0.02451,0,2,34,58,5,5,1,0,0,10,1.02,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.112489,1.01,1,0,0.017532,0,179,4,0,0,0.140566,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,2,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,2,0,0,0,0,clean
0,0.001051,0.001694,9,0,1.02,0.048928,0.001756,1.01,0.001522,5.79221,0,0,1.02,0,1,0,7,0,1.02,0.162436,1.01,0,1.04,4,23,0,8,1,1,0.002037,0,28,0,25,0.001369,0.00131,0.001221,1.01,1.17,5,1.04,0,0,0,1,1.02,0,1.02,0.016467,0,10,0.001787,0,0.001472,8,8,0.001812,1.13,0.02017,0.001587,clean
0,0,0,3,0,0,0.001556,0,0,0,4.08525,0,0,0,0,1,0,1,0,0,0.096569,0,0.001441,0,0,3,6,1,3,4,0,0,0,1.01,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0.005998,2.03,3,0,0.002221,0,26,1,0,0,0.000752,0,clean
0,0,0,0,1.02,0,0.004352,0,0,0.000622,6.37263,0.00052,0,0,0,0,0,9,0,1.02,0.149798,0,0,0,1,28,0,8,1,3,0,0,28,0,16,0,0,0,1.01,0,4,1.01,2,0,2,0,0,0,1.01,0.009143,1.01,0,0.00073,0.001487,0.000845,8,8,0.000755,0,0.001114,0,clean
1,0.006109,0,54,0,1.02,0.196943,0.007332,0,0.001127,34.7321,0,2.03,8.12,0,0,0,86,0.001751,1.02,8.84711,0,0.001014,21.01,14,290,6,31,2,1,0,0,465,1.02,85,0.040642,0.001277,0.045827,9.32,11.28,14,21.41,14,1,14,5,7.11,0,9.33,0.217569,8.12,59,0.025259,0.007752,0.040235,39,29,0.025571,25.73,0.38326,0.008421,clean
0,0,0,2,0,0,0.004847,0,0,0,7.79015,0,0,0,3,0,0,20,0,0,0.191221,0,0.043647,1.01,5,75,398,11,6,1,0,1.02,55,23.66,29,0.001851,0,0.001836,0,0,6,1.02,3,0,0,0,0,0.001409,0,0.013606,4.05,2,0,0.012864,0.001769,99,11,0,1.05,0.006517,0,clean
1,0.001925,0.000528,5,0,2.02,0.006907,0.002291,1.01,0.000451,4.49837,0,0,2.02,1,0,0,53,0,1.01,0.112806,0,0.022749,3.05,3,191,219,17,2,2,0,0,136,3.04,30,0.003339,0.00142,0.003299,0,2.31,5,2.02,9,0,7,0,2.02,0,1.01,0.008412,2.05,6,0,0.002479,0.002638,55,16,0.000924,3.28,0.003137,0.002373,clean
0,0,0,2,0,0,0.002503,0,0,0,4.08525,0,0,0,0,0,0,7,0,0,0.096569,0,0,0,0,29,0,5,1,1,0,0,10,0,11,0,0,0,0,0,1,0,34,0,5,0,0,0,0,0.005998,2.03,2,0,0.002221,0,22,5,0,0,0.000752,0,clean
0,0,0,4,0,0,0.002953,0,0,0,8.33084,0,0,0,0,0,0,27,0,0,0.193456,0,0.016601,0,9,89,50,15,3,1,0,0,105,1.12,39,0,0,0,1.01,0,10,1.02,1,0,0,0,0,0,1.01,0.011348,1.03,5,0.00073,0.001487,0.000845,118,9,0.000755,0,0.001152,0,clean
0,0,0.001839,9,0,0,0.008851,0,2.02,0,12.6182,0,0,0,0,19,1,21,0,0,0.294949,0,0.043647,2.02,8,99,380,11,2,27,0,1.02,55,23.65,38,0.001806,0,0.002543,0,0,35,4.09,0,1,0,4,0,0.001409,2.02,0.017605,2.02,9,0,0.002695,0.003269,27,11,0.001885,3.1,0.001511,0,clean
0,0,0.000731,1,0,0,0.003381,0,1.01,0,5.76357,0,0,0,0,0,0,3,0,0,0.130415,0,0,1.01,3,11,0,2,1,4,0,0,1,0,9,0.000722,0,0.000756,0,0,7,1.03,0,1,0,1,0,0,1.01,0.006943,1.01,2,0,0.001487,0.00074,8,2,0.000738,1.02,0.000163,0,clean
0,0,0,1,0,0,0.002208,0,0,0,4.07501,0,0,0,0,0,0,6,0,0,0.097153,0,0.043647,0,4,26,397,4,6,1,0,1.02,6,23.65,16,0,0,0,0,0,5,0,0,0,0,0,0,0.001409,0,0.006219,3.03,1,0,0.002977,0,72,4,0,0,0.001031,0,clean
0,0.000726,0,10,1.01,1.02,0.016819,0.000757,0,0,10.0134,0.000965,0,1.02,1,2,1,11,0,0,0.260407,0,0.043647,2.04,1,31,380,8,3,8,0,1.02,28,23.65,14,0.002095,0.000901,0.002108,1.02,1.13,9,2.04,1,0,0,1,1.02,0.001409,1.02,0.022266,2.02,10,0.000837,0.002695,0.002143,38,8,0.000875,2.19,0.022501,0.000852,clean
0,0,0,0,0,0,0.002208,0,0,0,4.07501,0,0,0,0,0,0,4,0,0,0.097153,0,0.043647,0,1,12,387,2,3,1,0,1.02,1,23.63,7,0,0,0,0,0,2,0,0,0,0,0,0,0.001409,0,0.006219,2.02,0,0,0.002695,0,32,2,0,0,0.001031,0,clean
0,0,0,0,0,0,0.002208,0,0,0,4.07501,0,0,0,0,0,0,4,0,0,0.097153,0,0.043647,0,2,21,388,3,8,1,0,1.02,3,23.66,11,0,0,0,0,0,3,0,0,0,0,0,0,0.001409,0,0.006219,8.1,0,0,0.027085,0,110,3,0,0,0.001031,0,clean
0,0,0,3,0,0,0.002887,0,0,0,10.1694,0,0,0,0,0,0,258,0,0,0.256506,0,0,2.02,12,1081,1,12,3,1,0,0,66,0,352,0.001468,0,0.002708,2.02,0,13,2.04,14,0,14,0,0,0,2.02,0.020286,1.01,4,0.001667,0.001487,0.001527,40,11,0.001893,3.05,0.019194,0,buggy
0,0,0,2,0,0,0.027399,0,0,0,6.22874,0,0,0,0,0,0,3,0,0,0.208869,0,0.006779,0,0,11,3,3,4,1,0,1.02,3,1.01,3,0,0,0.005108,1.01,0,1,1.01,2,1,2,0,0,0.008262,1.01,0.037552,4.13,3,0.006321,0.009737,0.006604,38,3,0.00816,1.01,0.116568,0,buggy
0,0,0,3,0,0,0.002233,0,0,0,3.17525,0,0,0,0,2,0,21,0,0,0.085017,0,0,0,3,81,0,11,1,2,0,0,55,0,29,0,0,0,0,0,5,0,7,0,7,1,0,0,0,0.007977,1.03,4,0,0.001487,0,28,5,0,0,0.011718,0,clean
0,0.000718,0,4,0,1.01,0.005986,0.000787,0,0.00077,5.41047,0,0,1.01,0,0,0,18,0,1.01,0.132369,0,0,1.01,4,117,0,11,1,0,0,0,55,0,34,0.000925,0.000807,0.000932,1.01,1.11,4,1.01,9,0,8,0,1.01,0,1.01,0.00927,1.01,4,0.000893,0.001487,0.000956,8,11,0.000906,1.03,0.003304,0.001015,clean
0,0,0.010964,3,0,0,0.005279,0,2.02,0,7.10696,0,0,0,4,0,0,25,0,0,8.06834,0,0,1.01,2,78,0,12,1,7,0,0,66,0,21,0.000886,0,0.000852,0,0,9,0,4,0,0,1,0,0,2.02,0.127566,1.01,3,0,0.001487,0,8,12,0.011056,1.01,0.17271,0,clean
0,0,0,155,3.07,6.17,1.10064,0,0,0.001185,43.3291,0.010975,0,0,43,5,8,0,0,1.01,1.32835,0,0.008498,0,0,0,282,0,1,0,0,1.02,0,6.96,0,0,0.023108,0,0,0,0,0,129,7,9,20,0,0.001409,0,0.188191,1.01,173,0,0.001487,0,8,0,0,0,0.388753,0,buggy
0,0.000845,0,3,0,0,0.000608,0.000847,0,0,1.5732,0,0,1.02,2,0,0,18,0,0,0.037167,0,0.036779,1.06,1,56,408,8,6,1,0,0,28,17.66,26,0.000895,0,0.000887,0,1.13,2,1.07,2,0,0,0,1.02,0,0,0.002283,6.08,3,0,0.015087,0.000865,101,8,0,1.16,0.000177,0.000898,clean
0,0,0,1,0,0,0.010042,0,0,0,4.22835,0,0,0,0,0,0,51,0,0,0.11164,0,0,0,1,136,17,12,1,5,0,0,66,0,66,0,0,0.00128,1.01,0,6,1.09,1,0,1,0,0,0,1.01,0.009721,0,2,0.001764,0,0.001792,0,5,0.001668,1.03,0.007886,0,clean
1,0.001372,0.002785,6,0,0,0.126859,0.001601,2.02,0,2.4812,0,0,1.01,3,0,0,36,0,0,0.070905,0,0,1.05,4,103,0,10,1,3,0,0,45,0,27,0.001544,0,0.001532,0,1.09,7,1.04,3,0,0,2,1.01,0,2.02,0.007517,0,6,0,0,0.001731,16,9,0.002908,1.14,0.010329,0.001814,clean
0,0.000726,0.008775,10,0,2.04,0.041466,0.000978,5.06,0,10.425,0,0,1.01,0,1,0,1,0,0,0.362124,0,0,1.01,0,3,0,2,1,1,0,0,1,0,2,0.001023,0.010657,0.001017,0,1.01,1,1.01,9,2,0,1,1.01,0,5.06,0.068008,1.01,13,0,0.001487,0.001061,8,2,0.008554,1.03,0.174383,0.001002,clean
1,0.003169,0.000731,17,0,3.04,0.06213,0.003664,1.01,0.003884,14.3292,0,1.01,4.08,1,0,0,56,0.000773,3.03,0.349752,0,0.002293,6.29,3,258,2,25,2,2,0,0,300,1.01,130,0.006917,0.003549,0.008133,1.01,5.64,5,6.64,13,0,8,4,4.07,0,2.02,0.025081,6.08,18,0.000869,0.008766,0.007111,41,24,0.001588,9.48,0.01891,0.00376,clean
0,0.008096,0.040346,31,0,0,0.195339,0.011508,15.21,0,32.6911,0,0,5.11,9,4,3,235,0,0,8.76815,0,0.041456,14.79,19,724,28,56,2,56,0,1.02,1540,14.46,244,0.024283,0,0.029182,6.07,10.86,66,17.08,9,0,0,6,5.11,0.001409,15.22,0.201627,2.02,34,0.008086,0.002695,0.026488,16,54,0.039616,21.06,0.324112,0.011876,buggy
0,0,0,5,0,0,0.004728,0,0,0,6.50029,0,0,0,1,0,0,4,0,0,0.172037,0,0,0,1,9,1,2,2,0,0,0,1,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.016202,2.02,6,0,0.002551,0,18,2,0,0,0.028482,0,clean
1,0,0,14,0,0,0.033322,0,0,0,15.4387,0,0,0,0,0,1,46,0,0,8.31077,0,0.04453,3.1,19,231,408,11,3,2,0,1.02,55,24.63,79,0.003748,0,0.005799,1.02,0,20,5.1,2,1,2,3,0,0.001409,1.02,0.160762,2.02,14,0.001497,0.002695,0.005352,58,10,0.001565,5.33,0.23096,0,buggy
1,0,0,0,0,0,0.002208,0,0,0,4.07501,0,0,0,0,0,0,15,0,0,0.097153,0,0,0,2,72,0,5,2,1,0,0,10,0,55,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0.006219,1.01,0,0,0.001487,0,22,3,0,0,0.001031,0,clean
0,0.003589,0,0,0,0,0.002208,0,0,0,4.07501,0,0,1.01,0,3,0,5,0,0,0.097153,1.01,0,0,1,15,2,5,2,3,0.0038,0,10,0,6,0,0,0,0,1.05,4,1.01,2,0,0,0,0,0,0,0.006219,2.04,0,0,0.002666,0.003821,14,2,0,0,0.001031,0.0045,clean
0,0,0,2,0,0,0.002533,0,0,0,5.26021,0,0,0,0,0,0,8,0,0,0.128392,0,0,0,1,27,0,5,1,1,0,0,10,0,8,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0.008887,1.01,2,0,0.001487,0,8,5,0,0,0.002574,0,clean
0,0,0,1,0,0,0.002208,0,0,0,4.07501,0,0,0,2,0,0,9,0,0,0.097153,0,0.043647,0,2,46,386,5,6,1,0,1.02,10,23.65,15,0,0,0,0,0,3,0,3,0,1,1,0,0.001409,0,0.006219,5.06,1,0,0.014073,0,85,5,0,0,0.001031,0,clean
0,0,0,4,0,0,0.004989,0,0,0,10.1241,0,0,0,3,0,0,34,0,0,0.259327,0,0.049938,0,5,123,135,9,3,1,0,0,36,10.85,26,0,0,0.005827,0,0,6,0,3,0,0,0,0,0,0,0.021925,8.18,4,0,0.026145,0,67,2,0,3.06,0.02926,0,clean
0,0,0,8,0,0,0.007394,0,0,0,6.62518,0,0,0,5,2,0,7,0,0,0.158491,0,0,0,5,104,0,7,1,3,0,0,21,0,25,0,0,0.002569,0,0,7,1.01,5,0,0,0,0,0,0,0.010227,1.01,9,0,0.001487,0.001035,8,0,0,3.03,0.001658,0,clean
0,0.004874,0,6,1.04,1.04,0.039722,0.005736,0,0,11.93,0.006873,0,1.04,9,0,0,64,0,0,8.25875,0,0.005043,4.25,9,250,119,15,3,2,0,0,105,5,50,0.008658,0.00669,0.008406,1.01,1.5,11,3.1,9,1,0,0,1.03,0,1.01,0.170703,3.05,7,0.005297,0.00753,0.008099,40,13,0.006713,5.03,0.27893,0.005116,clean
1,0,0,1,0,0,0.002561,0,0,0,3.9771,0,0,0,4,0,0,22,0,0,0.094053,0,0,1.03,1,74,0,7,1,1,0,0,21,0,11,0.001073,0,0.001091,0,0,2,0,4,0,0,0,0,0,0,0.005853,1.01,1,0,0.001487,0,8,6,0,1.09,0.000757,0,clean
0,0.000558,0.021853,11,0,0,0.009116,0,6.12,0,10.6043,0,0,1.01,0,0,0,32,0,0,8.20567,0,0.001421,2.02,5,124,97,15,4,58,0,0,105,1.01,47,0.00152,0,0.002709,0,1.14,62,3.06,4,0,3,1,0,0,6.12,0.159856,3.05,13,0,0.004821,0.003258,79,4,0.021816,3.14,0.238377,0.000688,clean
0,0,0,3,0,0,0.006324,0,0,0,6.40012,0,0,0,3,0,0,2,0,0,0.154739,0,0.03264,0,1,24,28,2,2,1,0,0,1,8.09,4,0,0,0.000946,0,0,2,0,3,0,0,0,0,0,0,0.010396,7.09,3,0,0.015473,0,25,2,0,1.03,0.002757,0,clean
